만화,10,0.6874932765960693
기대,8,0.6358202919363976
여행,8,0.5840862020850182
가족,7,0.6552784017154148
액션,7,0.6481390680585589
드라마,7,0.5982126678739276
혼란,6,0.6417305568854014
방송,6,0.6029216349124908
살인,5,0.7139673233032227
컴퓨터,5,0.6690980434417725
발견,5,0.6576213955879211
대화,5,0.5651416063308716
사랑,4,0.6843795776367188
교육,4,0.5852725356817245
갈등,3,0.7394320964813232
경제,3,0.7257736325263977
추격,3,0.7046931982040405
음악,3,0.6828942894935608
저항,3,0.6688088377316793
열정,3,0.6502838134765625
교통,3,0.6432083447774252
의심,3,0.6036991675694784
도둑,3,0.6004720131556193
꿈,3,0.5830461382865906
유쾌,3,0.5472231507301331
상실,2,0.818380206823349
범죄,2,0.783381462097168
재난,2,0.7718630731105804
폭력,2,0.7704480290412903
도시,2,0.759850412607193
음식,2,0.6465443670749664
환경,2,0.6221686601638794
감옥,2,0.6205308735370636
후회,2,0.615606814622879
춤,2,0.6155738830566406
윤리,2,0.6015996038913727
미술,2,0.595166951417923
기쁨,2,0.5725038051605225
인형,2,0.557442307472229
바다,2,0.5534885227680206
정글,2,0.5480977296829224
권력,2,0.5322504639625549
질병,2,0.5223367512226105
괴담,1,1.0
생존,1,1.0
스릴러,1,1.0
전쟁,1,1.0
코미디,1,1.0
학교,1,1.0
심리,1,0.7588332891464233
미스터리,1,0.697295069694519
불안,1,0.6880083084106445
철학,1,0.6869469285011292
반란,1,0.656060516834259
헌신,1,0.6555296182632446
슬픔,1,0.6343626976013184
희생,1,0.6270607709884644
욕망,1,0.6180667877197266
해양,1,0.6179903745651245
희망,1,0.608379602432251
모험,1,0.6051297187805176
도박,1,0.6013003587722778
용서,1,0.5991327166557312
개그,1,0.5848792195320129
정치,1,0.5848035216331482
신화,1,0.5608668327331543
연애,1,0.5599910020828247
좀비,1,0.5580208897590637
충격,1,0.5512654781341553
미래,1,0.5451258420944214
외계인,1,0.5420896410942078
복수,1,0.5415704846382141
로맨스,1,0.5355676412582397
슈퍼히어로,1,0.5333489179611206
의료,1,0.5320938229560852
분노,1,0.527694821357727
설원,1,0.526778519153595
판타지,1,0.5267682075500488
자기성찰,1,0.5178114771842957
성장,1,0.5152275562286377
뮤지컬,1,0.5083079934120178
