액션,15,0.7821085413297018
여행,13,0.6163714711482708
기대,10,0.6241225719451904
성장,7,0.6990265761102948
사랑,7,0.6593615242413112
기쁨,7,0.6332797067505973
교육,7,0.5873732651982989
컴퓨터,6,0.601800948381424
방송,6,0.5910520553588867
환경,5,0.7161195278167725
만화,5,0.651421058177948
열정,5,0.6446542143821716
가상현실,5,0.5487235426902771
혼란,4,0.7418065816164017
가족,4,0.7392730265855789
음악,4,0.7349597811698914
발견,4,0.6959414333105087
희망,4,0.681155726313591
후회,4,0.5741722881793976
갈등,3,0.7460770805676779
유쾌,3,0.716335395971934
코미디,3,0.7130998770395914
경제,3,0.7085603872934977
드라마,3,0.6833790938059489
좀비,3,0.6685717105865479
미술,3,0.6261442303657532
욕망,3,0.6237168113390604
개그,3,0.6165537436803182
교통,3,0.6014929413795471
대화,3,0.5743833382924398
인형,3,0.5740177234013876
신화,3,0.5668497284253439
모험,2,0.8025648593902588
용기,2,0.7748048305511475
자아,2,0.7557923197746277
심리,2,0.6497097611427307
전기,2,0.6320733726024628
폭력,2,0.6173979341983795
음식,2,0.6118396818637848
학교,2,0.6118212044239044
윤리,2,0.6090312302112579
스포츠,2,0.607218861579895
정글,2,0.6020344197750092
정치,2,0.5889001190662384
고통,2,0.585869699716568
철학,2,0.5776086151599884
이별,2,0.574881374835968
의심,2,0.5670440495014191
유령,2,0.5558843314647675
꿈,2,0.5489361584186554
판타지,2,0.5259394347667694
질병,2,0.5126324594020844
분노,1,1.0
충격,1,1.0
탐험,1,1.0
희생,1,1.0
살인,1,0.7159186005592346
추격,1,0.7034077644348145
농업,1,0.6986809968948364
불안,1,0.6922099590301514
도박,1,0.677858829498291
상실,1,0.636760413646698
슬픔,1,0.6343626976013184
평등,1,0.623870849609375
우주,1,0.619330644607544
군대,1,0.6060096025466919
동물,1,0.6049808263778687
질서,1,0.6025887727737427
연애,1,0.6004643440246582
도둑,1,0.5981267690658569
용서,1,0.5793744921684265
멸망,1,0.5653038620948792
미래,1,0.5546501278877258
설원,1,0.5544537901878357
의료,1,0.5320938229560852
로맨스,1,0.5291532278060913
과학,1,0.528052568435669
의리,1,0.5256522297859192
군사,1,0.5176326632499695
서바이벌,1,0.5058873891830444
