여행,21,0.6040633150509426
만화,20,0.6529915779829025
가족,19,0.6304582043697959
경제,17,0.644119637853959
교육,17,0.6179418563842773
드라마,14,0.5922574613775525
액션,13,0.611692162660452
기대,13,0.5986341421420758
방송,12,0.6547180414199829
학교,11,0.6197461052374407
평등,10,0.6030796766281128
갈등,9,0.6915930045975579
환경,9,0.6808885137240092
성장,9,0.6801943447854784
사랑,9,0.6684063739246793
정치,9,0.6231386926439073
고통,8,0.6563625484704971
폭력,8,0.6187633201479912
열정,8,0.6146517693996429
꿈,8,0.5890575125813484
질병,8,0.5887867286801338
후회,8,0.5758649855852127
발견,7,0.6463138546262469
기쁨,7,0.6241396580423627
음식,7,0.6081709265708923
음악,6,0.6970654328664144
혼란,6,0.6618740657965342
살인,6,0.6088074743747711
유쾌,6,0.5954151848951975
철학,6,0.5739236871401469
대화,6,0.5518110990524292
다큐멘터리,6,0.535168319940567
의심,6,0.5351635018984476
고독,5,0.7282158613204956
희망,5,0.6316436052322387
윤리,5,0.6034345388412475
미술,5,0.5801118373870849
뮤지컬,5,0.5606682538986206
헌신,4,0.7205046266317368
절망,4,0.7133817374706268
개그,4,0.6994113028049469
분노,4,0.6737358868122101
희생,4,0.6717420667409897
미래,4,0.6648307740688324
질서,4,0.6433619856834412
인형,4,0.623177781701088
농업,4,0.6082762777805328
군대,4,0.5981726944446564
불안,4,0.5919155180454254
신화,4,0.5894296616315842
수색,4,0.5856006443500519
권력,4,0.5821610689163208
슬픔,3,0.7766876022020975
충격,3,0.7464663982391357
욕망,3,0.6510324279467264
동물,3,0.644164522488912
심리,3,0.6431909600893656
전기,3,0.6194473505020142
탐정,3,0.6010655760765076
도둑,3,0.5975913206736246
과학,3,0.5974872509638468
교통,3,0.5973291595776876
의료,3,0.592536211013794
범죄,3,0.5914065639177958
춤,3,0.5901090304056803
상처,3,0.5850206812222799
공포,2,0.8028037548065186
생존,2,0.7984685599803925
용기,2,0.7853374779224396
정신병,2,0.7835497260093689
고문,2,0.7686794102191925
도시,2,0.6442608833312988
군사,2,0.613016664981842
내면,2,0.5897280275821686
시골,2,0.5801064372062683
죄책감,2,0.5798463225364685
도박,2,0.5641323029994965
음모론,2,0.5595744848251343
컴퓨터,2,0.5574127435684204
시민운동,2,0.5495675802230835
추격,2,0.5398009717464447
이별,2,0.5365472137928009
법정,2,0.5313355624675751
유령,2,0.5298322439193726
바다,2,0.5065929591655731
스릴러,1,1.0
자존심,1,1.0
코미디,1,1.0
판타지,1,1.0
저항,1,0.6600368022918701
우주,1,0.6494387984275818
마법,1,0.6184589266777039
무력감,1,0.6130775809288025
감옥,1,0.6124275922775269
모험,1,0.6051297187805176
괴담,1,0.5829960107803345
부도덕,1,0.5807757377624512
용서,1,0.5793744921684265
전쟁,1,0.5711193084716797
음모,1,0.569640040397644
의리,1,0.5655478239059448
연애,1,0.5599910020828247
가상현실,1,0.5586168169975281
독재,1,0.5578548312187195
우정,1,0.5557567477226257
배신,1,0.5555883049964905
해적,1,0.5479298233985901
정글,1,0.5479092597961426
전투,1,0.5268520712852478
언더독,1,0.5264859795570374
서바이벌,1,0.5245938897132874
동정,1,0.5201435089111328
자기성찰,1,0.5178114771842957
설원,1,0.5156900882720947
자아,1,0.5115846395492554
외계인,1,0.5061091780662537
