액션,5,0.6425638794898987
경제,4,0.6781345158815384
만화,3,0.7467026511828104
폭력,3,0.6622328956921896
방송,3,0.6380991141001383
슬픔,3,0.6370712121327718
여행,3,0.602591852347056
교육,3,0.5845119953155518
가족,2,0.8090689480304718
미술,2,0.6618828475475311
분노,2,0.6516381800174713
충격,2,0.6397770345211029
기쁨,2,0.6318357586860657
갈등,2,0.6209752261638641
정치,2,0.620884120464325
살인,2,0.6200035810470581
기대,2,0.588320255279541
평등,2,0.5556352734565735
드라마,2,0.5198753476142883
스릴러,1,1.0
코미디,1,1.0
음악,1,0.7329081892967224
욕망,1,0.6913981437683105
유쾌,1,0.6861864924430847
반란,1,0.656060516834259
개그,1,0.6434062123298645
범죄,1,0.6431142687797546
전기,1,0.6415631771087646
철학,1,0.6116989850997925
환경,1,0.6101574897766113
신화,1,0.5951989889144897
부도덕,1,0.5807757377624512
동정,1,0.5794278979301453
열정,1,0.5767696499824524
언더독,1,0.5594380497932434
대화,1,0.5432519912719727
심리,1,0.5403613448143005
춤,1,0.5334261655807495
다큐멘터리,1,0.5318289399147034
사회문제,1,0.5293405055999756
시민운동,1,0.5217600464820862
상처,1,0.5155565738677979
저항,1,0.5150157809257507
